  
       XFOIL         Version 6.99
  
 Calculated polar for: MH 117  9.8%                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.900 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   3.600   0.7251   0.00615   0.00178  -0.0693   0.4766   1.0000
   3.800   0.7458   0.00633   0.00188  -0.0690   0.4554   1.0000
   4.000   0.7661   0.00654   0.00199  -0.0686   0.4298   1.0000
   4.200   0.7862   0.00679   0.00212  -0.0682   0.4009   1.0000
   4.400   0.8061   0.00706   0.00227  -0.0679   0.3719   1.0000
   4.600   0.8260   0.00733   0.00243  -0.0675   0.3464   1.0000
   4.800   0.8461   0.00759   0.00260  -0.0671   0.3217   1.0000
   5.000   0.8658   0.00788   0.00279  -0.0667   0.2954   1.0000
   5.200   0.8855   0.00819   0.00298  -0.0663   0.2698   1.0000
   5.400   0.9052   0.00848   0.00318  -0.0660   0.2483   1.0000
   5.600   0.9250   0.00876   0.00337  -0.0656   0.2275   1.0000
   5.800   0.9444   0.00909   0.00361  -0.0652   0.2056   1.0000
   6.000   0.9639   0.00939   0.00383  -0.0648   0.1853   1.0000
   6.200   0.9833   0.00971   0.00407  -0.0643   0.1675   1.0000
   6.400   1.0025   0.01004   0.00431  -0.0639   0.1496   1.0000
   6.600   1.0217   0.01036   0.00457  -0.0635   0.1332   1.0000
   6.800   1.0407   0.01069   0.00483  -0.0630   0.1181   1.0000
   7.000   1.0596   0.01104   0.00513  -0.0625   0.1038   1.0000
   7.200   1.0784   0.01138   0.00542  -0.0620   0.0915   1.0000
   7.400   1.0972   0.01172   0.00572  -0.0615   0.0813   1.0000
   7.600   1.1156   0.01209   0.00604  -0.0609   0.0718   1.0000
   7.800   1.1341   0.01244   0.00636  -0.0604   0.0640   1.0000
   8.000   1.1528   0.01276   0.00667  -0.0599   0.0570   1.0000
   8.200   1.1702   0.01320   0.00705  -0.0592   0.0487   1.0000
   8.400   1.1891   0.01348   0.00734  -0.0587   0.0444   1.0000
   8.600   1.2063   0.01392   0.00774  -0.0580   0.0376   1.0000
   8.800   1.2248   0.01421   0.00805  -0.0575   0.0342   1.0000
   9.000   1.2416   0.01465   0.00845  -0.0568   0.0291   1.0000
   9.200   1.2595   0.01498   0.00881  -0.0562   0.0263   1.0000
   9.400   1.2762   0.01541   0.00920  -0.0554   0.0226   1.0000
   9.600   1.2927   0.01583   0.00964  -0.0546   0.0195   1.0000
   9.800   1.3091   0.01624   0.01006  -0.0538   0.0170   1.0000
  10.000   1.3241   0.01676   0.01056  -0.0528   0.0137   1.0000
  10.200   1.3393   0.01723   0.01105  -0.0519   0.0114   1.0000
  10.400   1.3527   0.01784   0.01167  -0.0507   0.0083   1.0000
  10.600   1.3642   0.01856   0.01239  -0.0492   0.0058   1.0000
  10.800   1.3750   0.01931   0.01317  -0.0476   0.0044   1.0000
  11.000   1.3843   0.02004   0.01397  -0.0457   0.0037   1.0000
  11.200   1.3932   0.02065   0.01465  -0.0437   0.0033   1.0000
  11.400   1.4020   0.02125   0.01530  -0.0418   0.0030   1.0000
  11.600   1.4087   0.02200   0.01611  -0.0397   0.0027   1.0000
  11.800   1.4108   0.02308   0.01728  -0.0371   0.0024   1.0000
  12.000   1.4174   0.02387   0.01815  -0.0353   0.0024   1.0000
  12.200   1.4203   0.02496   0.01933  -0.0331   0.0022   1.0000
  12.400   1.4268   0.02583   0.02028  -0.0315   0.0021   1.0000
  12.600   1.4315   0.02687   0.02139  -0.0299   0.0020   1.0000
  12.800   1.4361   0.02796   0.02256  -0.0284   0.0019   1.0000
  13.000   1.4388   0.02924   0.02395  -0.0269   0.0019   1.0000
  13.200   1.4428   0.03049   0.02527  -0.0257   0.0017   1.0000
  13.400   1.4451   0.03192   0.02679  -0.0246   0.0017   1.0000
  13.600   1.4467   0.03349   0.02844  -0.0235   0.0016   1.0000
  13.800   1.4458   0.03537   0.03042  -0.0226   0.0015   1.0000
  14.000   1.4465   0.03718   0.03231  -0.0219   0.0015   1.0000
  14.200   1.4442   0.03937   0.03460  -0.0213   0.0014   1.0000
  14.400   1.4426   0.04159   0.03692  -0.0210   0.0015   1.0000
  14.600   1.4376   0.04430   0.03974  -0.0209   0.0014   1.0000
  14.800   1.4349   0.04685   0.04238  -0.0209   0.0014   1.0000
  15.000   1.4302   0.04976   0.04540  -0.0212   0.0014   1.0000
  15.200   1.4148   0.05421   0.04999  -0.0222   0.0013   1.0000
  15.400   1.4005   0.05879   0.05471  -0.0235   0.0013   1.0000
  15.600   1.3965   0.06212   0.05814  -0.0246   0.0013   1.0000
  15.800   1.3702   0.06912   0.06532  -0.0274   0.0013   1.0000
  16.000   1.3568   0.07445   0.07078  -0.0298   0.0012   1.0000
  16.200   1.3681   0.07567   0.07203  -0.0302   0.0013   1.0000
  16.400   1.3453   0.08305   0.07956  -0.0339   0.0013   1.0000
  16.600   1.3216   0.09101   0.08768  -0.0381   0.0013   1.0000
  16.800   1.3215   0.09459   0.09133  -0.0400   0.0013   1.0000
  17.000   1.3107   0.10042   0.09726  -0.0431   0.0013   1.0000
  17.200   1.2974   0.10687   0.10383  -0.0466   0.0013   1.0000
  17.400   1.2855   0.11318   0.11024  -0.0501   0.0014   1.0000
  17.600   1.2704   0.12032   0.11748  -0.0541   0.0014   1.0000
  17.800   1.2494   0.12890   0.12618  -0.0591   0.0013   1.0000
  18.000   1.2302   0.13728   0.13467  -0.0639   0.0013   1.0000
  18.200   1.2188   0.14394   0.14142  -0.0678   0.0013   1.0000
  18.400   1.2084   0.15045   0.14801  -0.0716   0.0014   1.0000
  18.600   1.1980   0.15699   0.15463  -0.0755   0.0014   1.0000
  18.800   1.1853   0.16427   0.16199  -0.0799   0.0014   1.0000
  19.000   1.1767   0.17059   0.16838  -0.0838   0.0014   1.0000
  19.200   1.1689   0.17680   0.17466  -0.0876   0.0014   1.0000
  19.400   1.1611   0.18311   0.18104  -0.0914   0.0015   1.0000
  19.600   1.1530   0.18964   0.18762  -0.0955   0.0014   1.0000
  19.800   1.1471   0.19557   0.19362  -0.0992   0.0015   1.0000
  20.000   1.1400   0.20211   0.20023  -0.1032   0.0015   1.0000
  20.200   1.1342   0.20833   0.20651  -0.1070   0.0015   1.0000
  20.400   1.1257   0.21580   0.21406  -0.1115   0.0015   1.0000
  20.600   1.1128   0.22531   0.22367  -0.1169   0.0016   1.0000
  21.000   0.8284   0.26838   0.26715  -0.1252   0.0049   1.0000
  21.200   0.8314   0.27155   0.27033  -0.1265   0.0049   1.0000
  21.400   0.8344   0.27503   0.27381  -0.1279   0.0047   1.0000
  21.600   0.8374   0.27830   0.27708  -0.1293   0.0046   1.0000
  21.800   0.8405   0.28168   0.28046  -0.1307   0.0044   1.0000
  22.000   0.8434   0.28508   0.28388  -0.1321   0.0044   1.0000
